chunk_id,decision,reviewed_by,review_comment,rejection_reason
WHO_HELPING_SKILLS_2025_0a403b62_00011_565dec48f4ab,rejected,ChatGPT-assisted review,,目录或页码碎片，不适合作为聊天引用
WHO_HELPING_SKILLS_2025_0a403b62_00012_0e57ede39526,rejected,ChatGPT-assisted review,,目录或页码碎片，不适合作为聊天引用
WHO_HELPING_SKILLS_2025_0a403b62_00013_cdb84de56861,rejected,ChatGPT-assisted review,,目录或页码碎片，不适合作为聊天引用
WHO_HELPING_SKILLS_2025_0a403b62_00014_1f98943f1666,rejected,ChatGPT-assisted review,,目录或页码碎片，不适合作为聊天引用
WHO_HELPING_SKILLS_2025_0a403b62_00015_10b6b2997c13,rejected,ChatGPT-assisted review,,目录或页码碎片，不适合作为聊天引用
WHO_HELPING_SKILLS_2025_0a403b62_00016_e0e019c056c1,rejected,ChatGPT-assisted review,,目录或页码碎片，不适合作为聊天引用
WHO_HELPING_SKILLS_2025_0a403b62_00017_d7b442d01d22,rejected,ChatGPT-assisted review,,目录或页码碎片，不适合作为聊天引用
WHO_HELPING_SKILLS_2025_0a403b62_00018_750ac6fa4b6b,rejected,ChatGPT-assisted review,,目录或页码碎片，不适合作为聊天引用
WHO_HELPING_SKILLS_2025_0a403b62_00019_0014d02e6883,rejected,ChatGPT-assisted review,,目录或页码碎片，不适合作为聊天引用
WHO_HELPING_SKILLS_2025_0a403b62_00020_d9b06b8c0d2e,rejected,ChatGPT-assisted review,,目录或页码碎片，不适合作为聊天引用
WHO_HELPING_SKILLS_2025_0a403b62_00021_bfc753faaea6,rejected,ChatGPT-assisted review,,目录或页码碎片，不适合作为聊天引用
WHO_HELPING_SKILLS_2025_0a403b62_00022_19ccbaebe6bb,rejected,ChatGPT-assisted review,,目录或页码碎片，不适合作为聊天引用
WHO_HELPING_SKILLS_2025_0a403b62_00023_f6becf020690,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00024_74142bc52af1,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00025_b48ba8937b4b,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00026_bca0d80157e0,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00027_b9e0c31d31ef,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00028_1dd246e36719,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00029_4161ab54ecd6,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00030_d29a2c3e2567,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00031_2d711642b726,rejected,ChatGPT-assisted review,,自动检查为 too_short，缺乏可独立引用的完整语义
WHO_HELPING_SKILLS_2025_0a403b62_00032_03fd82a3ab1d,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00033_45d5033ca50d,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00034_8317cf70801b,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00035_e3da62770213,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00036_36dee84503c4,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00037_2da9ea1a7f38,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00038_28873ab31987,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00039_0027ac4629e3,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00040_f96ccbbe6fcb,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00041_ce9851ab5850,pending,ChatGPT-assisted review,包含自我筛查/评估倾向，需确认不会被模型用于替代诊断,
WHO_HELPING_SKILLS_2025_0a403b62_00042_a44afbbc71b7,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00043_12f90934c6d1,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00044_38564053873c,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00045_47a90b0d5b47,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00046_ffad2167704b,pending,ChatGPT-assisted review,包含自我筛查/评估倾向，需确认不会被模型用于替代诊断,
WHO_HELPING_SKILLS_2025_0a403b62_00047_b4569468eba0,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00048_8f2f038c8218,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00049_6742b2b2261f,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00050_1c5ddfa12501,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00051_f7fa7f2dddea,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00052_1de2568d13df,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00053_1384944ba602,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00054_cabcb828c4c8,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00055_933e1dbd9019,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00056_2e21657205b3,pending,ChatGPT-assisted review,包含自我筛查/评估倾向，需确认不会被模型用于替代诊断,
WHO_HELPING_SKILLS_2025_0a403b62_00057_5d637deffc44,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00058_1c3bc60700c2,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00059_7600331adab2,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00060_b05918368ac1,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00061_a17985bfacdf,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00062_c3aa402ea444,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00063_b214676052c5,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00064_f618ee037390,pending,ChatGPT-assisted review,包含自我筛查/评估倾向，需确认不会被模型用于替代诊断,
WHO_HELPING_SKILLS_2025_0a403b62_00065_6a62b2c8f48a,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00066_8a083882ce13,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00067_e937bb9bf1de,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00068_964f293ba6fe,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00069_dbefc29a539d,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00070_84968a9aa2a4,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00071_c4bb69e62b1a,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00072_2638a0633d14,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00073_bc3599fde349,pending,ChatGPT-assisted review,包含自我筛查/评估倾向，需确认不会被模型用于替代诊断,
WHO_HELPING_SKILLS_2025_0a403b62_00074_741ed8023b2c,pending,ChatGPT-assisted review,涉及自伤/自杀、暴力、虐待或危机情境，需要安全专项复核,
WHO_HELPING_SKILLS_2025_0a403b62_00075_4f123bf8866d,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00076_986e5c458389,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00077_d99443510268,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00078_01d3f6b30729,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00079_31a979d18411,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00080_58ab94d45699,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00081_77bc1f42cdaa,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00082_d8ee403bf06c,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00083_2e1813daa3d3,pending,ChatGPT-assisted review,包含自我筛查/评估倾向，需确认不会被模型用于替代诊断,
WHO_HELPING_SKILLS_2025_0a403b62_00084_d606dcc297d3,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00085_efac8f3388b2,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00086_73569d803b8c,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00087_56195f128972,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00088_00ad028e7950,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00089_549eaa56d442,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00090_956a1aad7711,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00091_26276b14ed36,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00092_208115860d40,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00093_3cf2d8001e83,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00094_6145b7da81dd,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00095_efb3cdf3816e,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00096_62242240f352,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00097_a93c914026ba,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00098_e8f8d3628abe,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00099_0ebfa7460581,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00100_ef20e3bd507e,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00101_72e9c8082e31,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00102_21031e5a4a22,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00103_5355ad61176a,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00104_a9f3b6eef48e,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00105_b7ea96b7c7c9,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00106_c349ea67a1fc,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00107_e42226191951,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00108_7e2c1bc4f15a,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00109_cc040b2d1ad2,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00110_24b6db3c0a48,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00111_14e02f44ed37,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00112_4c5e30f93df4,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00113_d2626abfbd10,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00114_23a4b99bd692,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00115_b84909905001,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00116_b9d76252a3b2,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00117_cd25b875d85b,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00118_fa848bf09346,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00119_5255560b73a7,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00120_33a22153e846,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00121_ced5b1962105,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00122_01b19fc9d912,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00123_c468f25b703f,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00124_2f13dab02511,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00125_9e41c728fa92,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00126_15fb1c59d994,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00127_b7cd21613ba7,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00128_32677eccb26e,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00129_5f02fbbfc7f4,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00130_65e16cdc13aa,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00131_998ad347713c,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00132_8197367ce719,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00133_bbdc9aab8ea2,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00134_bc651edb22d3,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00135_92a2241ba87d,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00136_448c9d9cb16c,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00137_df93b565b7d5,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00138_a003ec9a758f,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00139_c8fc749c8205,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00140_5fd6bd9b672e,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00141_6d7daf2e0543,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00142_e8ef2fefcf6c,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00143_818cc863c36d,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00144_b35b1229eb8d,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00145_e22273b4808f,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00146_b313cb8fe395,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00147_d1be90d3deb2,pending,ChatGPT-assisted review,涉及自伤/自杀、暴力、虐待或危机情境，需要安全专项复核,
WHO_HELPING_SKILLS_2025_0a403b62_00148_acdde5a3dd46,pending,ChatGPT-assisted review,包含自我筛查/评估倾向，需确认不会被模型用于替代诊断,
WHO_HELPING_SKILLS_2025_0a403b62_00149_3eeaddbdd549,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00150_68bc83223ec6,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00151_4e70b8a394d6,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00152_d813ef4f176e,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00153_bea5375fed93,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00154_50e63d2d12ab,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00155_60a087c76d72,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00156_1ceb3e868da6,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00157_0aedaf58d1b4,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00158_58f93fb3eb5f,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00159_bc54795ff1cd,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00160_74ef15944acd,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00161_fe44c6dd4b33,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00162_fad09a5c6a51,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00163_8ec5adf1eb4f,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00164_61d5808254d8,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00165_68df2e9ef9a2,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00166_5093a3c7905e,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00167_d0ec4834d2d2,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00168_e05f014d25bf,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00169_25ab7ee698c2,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00170_49938326300a,approved,ChatGPT-assisted review,WHO 帮助技能/低强度心理支持内容，片段具有完整可引用的支持性信息,
WHO_HELPING_SKILLS_2025_0a403b62_00171_9eb87b92d8c1,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
WHO_HELPING_SKILLS_2025_0a403b62_00172_0ae549bec98a,rejected,ChatGPT-assisted review,,培训流程/角色扮演/督导等教学管理内容，不是面向用户的知识片段
